"text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","lon","lat"
"RT @Harryslaststand: On #HumanRightsDay give a thought for the millions of #refugees who fled wars for peace &amp; were turned away by us. http<U+0085>",75,FALSE,FALSE,807675166587285504,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 19:55:40 +0000 2016",NA,NA,"en",213,FALSE,"Nottinghamshire",1165631808,"AKA Eeyore. A socialist, agoraphobic, carbon-based bipedal life form.",TRUE,"Sun Feb 10 11:22:18 +0000 2013",66522,690,16693,FALSE,NA,"Catherine Johnson","London","en",0,780,"CatJohnson42",-0.9936306,53.100319
"RT @UN: Celebrate #HumanRightsDay with new @unpublications multilingual edition of Universal Declaration of Human Rights:<U+0085>",116,FALSE,FALSE,807675171431739392,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 19:55:41 +0000 2016",NA,NA,"en",27,FALSE,"Scotland, Europe",2941014208,"For an independent Scotland free of nuclear weapons <U+0095> Enquiries: snpcndsecretary@gmail.com <U+0095> #BairnsNotBombs <U+0095> #ScrapTrident <U+0095> Web: http://snpcnd.scot <U+0095>",FALSE,"Thu Dec 25 17:29:54 +0000 2014",3429,1592,1736,FALSE,"https://www.facebook.com/snpcnd/","SNPCND","Pacific Time (US & Canada)","en",-28800,2577,"SnpCnd",-4.2026458,56.4906712
"#HumanRightsDay #GirlsBelong https://t.co/PePZHNSZNe",0,FALSE,FALSE,807675170538319872,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",FALSE,"Sat Dec 10 19:55:41 +0000 2016",NA,NA,"und",0,FALSE,"Paris, France",2259186597,NA,FALSE,"Fri Jan 03 00:59:47 +0000 2014",12,9,7,FALSE,NA,"ameita",NA,"en",NA,44,"AmeitaPower",2.3522219,48.856614
"RT @NotTheToryPress: Today is a special day: #HumanRightsDay.
Tomorrow isn't a special day, it's just another hypocritical Sunday. https://<U+0085>",7,FALSE,FALSE,807675172270604288,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Dec 10 19:55:41 +0000 2016",NA,NA,"en",26,FALSE,"The Hellmouth",278752481,"Voted Remain, Humanist",FALSE,"Thu Apr 07 22:22:46 +0000 2011",9959,530,6895,FALSE,NA,"Grr",NA,"en",NA,1307,"Grraarrgh",NA,NA
"RT @KamalaHarris: Women<U+0092>s rights.
LGBT rights.
Indigenous rights.
Immigration rights.
On #HumanRightsDay, let<U+0092>s re-dedicate ourselves to fi<U+0085>",336,FALSE,FALSE,807675176552828928,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 19:55:42 +0000 2016",NA,NA,"en",133,FALSE,"Nanaimo, B.C",711799682,"We are an island of people between Newcastle and Gabriola Island just across the harbour from Nanaimo, British Columbia in Canada. Thanks for visiting!",TRUE,"Mon Jul 23 04:36:07 +0000 2012",12487,1785,251,FALSE,"https://www.facebook.com/protectionisland","Protection Island",NA,"en",NA,1852,"ProtectionIsle",-123.9400647,49.1658836
"RT @SwedenUN: There is no action too small: you can make a difference. #Standup4HumanRights today &amp; every day! #HumanRightsDay<U+0085>",7,FALSE,FALSE,807675179195367424,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 19:55:43 +0000 2016",NA,NA,"en",80,FALSE,"Stockholm, Sverige",384732715,"Ambassador-at-large for Human Rights, Ministry for Foreign Affairs of Sweden. Former ambassador to the DRC. Tweets in Swedish at @SweHumanRights",TRUE,"Tue Oct 04 06:59:04 +0000 2011",3529,3548,152,FALSE,"http://www.ud.se","Annika Ben David","Stockholm","en",3600,349,"annikabendavid",18.0685808,59.3293235
"On this #HumanRightsDay let's remember justice and equality starts with us - in the way we treat our family, neighbors and friends. &amp; Vote.",0,FALSE,FALSE,807675180713549824,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",FALSE,"Sat Dec 10 19:55:43 +0000 2016",NA,NA,"en",9,FALSE,"Zambia",593537535,"To raise a generation where girls are empowered, equipped and fulfilled for the development of entire world. Be a #SistersKeeper. http://t.co/lCKODZ5KmX",FALSE,"Tue May 29 07:07:23 +0000 2012",2482,723,261,FALSE,"http://www.safetyfirstforgirls.org/","SafetyFirstForGirls","Bangkok","en",25200,687,"SAFIGIs",27.849332,-13.133897
"RT @MinJusticeEn: Today, let's celebrate #HumanRightsDay. We can all support human rights and make a difference.<U+0085>",77,FALSE,FALSE,807675184853356544,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 19:55:44 +0000 2016",NA,NA,"en",24,FALSE,"Victoria, British Columbia",3319014438,"Esquimalt-Saanich-Sooke EDA/LPC. VP Women Indigenous People's Commission/National Women's Liberal Commission. M<e8>tis. Advocate for Indigenous women.",TRUE,"Tue Aug 18 20:12:37 +0000 2015",2764,133,8533,FALSE,NA,"Lynn Geary",NA,"en",NA,180,"MetisLynn58",-123.3656444,48.4284207
"RT @Joan_Rivers: Today is #HumanRightsDay. Joan always stood up for what she believed in; together we can make a difference. https://t.co/e<U+0085>",238,FALSE,FALSE,807675187458084864,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 19:55:45 +0000 2016",NA,NA,"en",50,FALSE,"Houston, TX",5560032,"I'm your problematic fave. <U+270D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+FE0F><U+270D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+FE0F><U+270D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+FE0F> #intj #latino #progressive #fitness #nerd #webdev #graphicdesign",TRUE,"Fri Apr 27 17:00:08 +0000 2007",24256,432,4754,FALSE,"http://tempting-turi.tumblr.com/","Turi","Central Time (US & Canada)","en",-21600,536,"Turi_TX",-95.3698028,29.7604267
"RT @thor_benson: We demand justice for those who help protect human rights. Pardon Edward Snowden and Chelsea Manning. #HumanRightsDay",3,FALSE,FALSE,807675187806158848,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 19:55:45 +0000 2016",NA,NA,"en",8,FALSE,"San Diego, CA",412691086,"Really into Jesus and strawberry doughnuts. Recovering liberal.",FALSE,"Tue Nov 15 01:23:54 +0000 2011",1904,377,7106,FALSE,NA,"Ali","Eastern Time (US & Canada)","en",-18000,208,"alikaayy",-117.1610838,32.715738
"RT @Google: We all have the power to stand up for the rights of others. #HumanRightsDay https://t.co/SpVVtibhDv",537,FALSE,FALSE,807675190792441856,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 19:55:46 +0000 2016",NA,NA,"en",28,FALSE,"<dc>T: -26.134515,27.953484",69341867,NA,TRUE,"Thu Aug 27 16:58:01 +0000 2009",1815,92,56,FALSE,NA,"Philip Booyens","Pretoria","en",7200,59,"PhilipBooyens",-77.0644968,38.8672784
"RT @rayyoosheh: #HumanRightsDay 
This z how #Palestinian children violently attacked and terrorized by most moral army of God's cho<U+0085>",13,FALSE,FALSE,807675191421763584,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 19:55:46 +0000 2016",NA,NA,"en",15,FALSE,"Durban  SOUTH AFRICA",2333581582,NA,TRUE,"Sun Feb 09 11:43:45 +0000 2014",21170,391,1193,FALSE,NA,"Abdul gaffar",NA,"en",NA,515,"agk5703",31.0218404,-29.8586804
"RT @NkirukaNistoran: JOIN US LIVE ON RBL NEWS
#HumanRightsDay #Write4Rights
#Standup4HumanRights #StopBiafrakillings
#FreeNnamdiKanu<U+0085>",4,FALSE,FALSE,807675192713576448,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FALSE,"Sat Dec 10 19:55:46 +0000 2016",NA,NA,"en",3,FALSE,"Abuja",1148205396,"male",TRUE,"Mon Feb 04 14:54:12 +0000 2013",465,44,18,FALSE,NA,"GOdson","Pacific Time (US & Canada)","en",-28800,201,"AnyaezeG",7.398574,9.0764785
"RT @Malsharifi: Imagine you were 17.

In a protest.

Now in a few days due to be beheaded&amp; crucified in Saudi.

RT 

#HumanRightsDay https:<U+0085>",287,FALSE,FALSE,807675193552490496,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 19:55:46 +0000 2016",NA,NA,"en",41,FALSE,"Plymouth, England",2876824773,"Husband and Father first. HEMS Paramedic",FALSE,"Fri Nov 14 19:24:13 +0000 2014",3990,501,12028,FALSE,NA,"David Dungay",NA,"en",NA,478,"davedungay",-4.1426565,50.3754565
"RT @article19org: This #HumanRightsDay the #righttoprotest is as important as ever. Our principles on protecting rights in protest:<U+0085>",47,FALSE,FALSE,807675193955119104,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 19:55:46 +0000 2016",NA,NA,"en",11,FALSE,"London, UK",47519343,"MENA politics, Human Rights & Feminism. English | T<fc>rk<e7>e | <U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629> Works @article19org, views are my own.",FALSE,"Tue Jun 16 02:35:29 +0000 2009",1072,340,431,FALSE,NA,"G Nash","Hawaii","en",-36000,1008,"g_nash",-0.1277583,51.5073509
"RT @SweMFA: <U+0093>We the peoples<U+0094> can take a stand for rights. And together, we can take a stand for more humanity. #HumanRightsDay<U+0085>",3,FALSE,FALSE,807675197193146368,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 19:55:47 +0000 2016",NA,NA,"en",80,FALSE,"Stockholm, Sverige",384732715,"Ambassador-at-large for Human Rights, Ministry for Foreign Affairs of Sweden. Former ambassador to the DRC. Tweets in Swedish at @SweHumanRights",TRUE,"Tue Oct 04 06:59:04 +0000 2011",3530,3548,152,FALSE,"http://www.ud.se","Annika Ben David","Stockholm","en",3600,349,"annikabendavid",18.0685808,59.3293235
"RT @ONECampaign: Will you stand for justice and equality? #HumanRightsDay https://t.co/lcZc0sfNxe",541,FALSE,FALSE,807675199122505728,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Dec 10 19:55:48 +0000 2016",NA,NA,"en",139,FALSE,"Montreal, Quebec",294344306,"former Gazette Theatre and Books critic",FALSE,"Sat May 07 00:04:37 +0000 2011",39813,1474,267,FALSE,NA,"Pat Donnelly","Quito","en",-18000,832,"patstagepage",-73.567256,45.5016889
"#DearSanta, what I want for Christmas is for #international #HumanRightsDay to not be a day but rather to be a reality.",0,FALSE,FALSE,807675201622331392,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 19:55:48 +0000 2016",NA,NA,"en",11,FALSE,"silver spring, md",50480649,"anthropologist. food security researcher at ICF. senior social science & gender advisor for USAID program evaluation for effectiveness & learning (PEEL) project",FALSE,"Wed Jun 24 23:34:08 +0000 2009",332,120,100,FALSE,NA,"susan pietrzyk","Eastern Time (US & Canada)","en",-18000,596,"susanpietrzyk",-77.026088,38.9906657
"RT @TalentInnovate: .@splcenter recrds mre than 800 post-election racial incidents https://t.co/vEoRHMn6CF. This #HumanRightsDay let's pled<U+0085>",1,FALSE,FALSE,807675202553384960,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 19:55:48 +0000 2016",NA,NA,"en",45,FALSE,"New York",386899874,"Head of Diversity & Inclusion, OppenheimerFunds | Theater Producer | Amas Musical Theatre, Board of Directors",TRUE,"Sat Oct 08 03:38:02 +0000 2011",2227,788,363,FALSE,"http://www.facebook.com/jamesbrentwhite","James White","Atlantic Time (Canada)","en",-14400,2156,"jameswhiteNYC",-74.0059413,40.7127837
"RT @True_Human_: Pakistan has no moral rights to trend #HumanRightsDay as it violates basic human rights of it's minorities includin<U+0085>",8,FALSE,FALSE,807675210241544192,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 19:55:50 +0000 2016",NA,NA,"en",22,FALSE,"London, England",780823986611494912,"Love For All, Hatred For None.",FALSE,"Tue Sep 27 17:38:40 +0000 2016",2872,125,4816,FALSE,NA,"Rajput.","Pacific Time (US & Canada)","en",-28800,723,"survivor_00",-0.1277583,51.5073509
"RT @Google: We all have the power to stand up for the rights of others. #HumanRightsDay https://t.co/SpVVtibhDv",538,FALSE,FALSE,807675210983874560,NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>",FALSE,"Sat Dec 10 19:55:50 +0000 2016",NA,NA,"en",195,FALSE,"Yellowhead County, Alberta",928839300,"she/they, white.",TRUE,"Tue Nov 06 02:29:47 +0000 2012",107409,1115,49543,FALSE,"http://istx25.io","Willow Puge","Pacific Time (US & Canada)","en",-28800,300,"istx25",-116.8715849,53.3021414
"RT @abbvie: Together we #StandUp4HumanRights and value diversity. #HumanRightsDay https://t.co/hRvE5eDsKt",6,FALSE,FALSE,807675212573515776,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 19:55:51 +0000 2016",NA,NA,"en",3,FALSE,"Lake Oswego, Oregon",796670029,"Proud Dad and Lucky Husband.  Go Beavs!",FALSE,"Sat Sep 01 18:55:23 +0000 2012",2024,139,13808,FALSE,NA,"Kendall Cook","Pacific Time (US & Canada)","en",-28800,158,"KendallCook1",-122.6706498,45.4206749
"RT @NavdeepSBains: On #HumanRightsDay and every day, I am proud that defending human rights is at the heart of what it means to be Can<U+0085>",12,FALSE,FALSE,807675212913381376,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 19:55:51 +0000 2016",NA,NA,"en",115,FALSE,"Ottawa, Canada",158575977,"I love public policy, public affairs & #cdnpoli (sometimes) and cottaging, mostly. GR, comms business owner: jlarocque@compassrosegroup.org 5FD9D2F9 6136146339",TRUE,"Wed Jun 23 02:10:32 +0000 2010",6989,2019,4232,FALSE,"http://compassrosegroup.org","Jacquie","Eastern Time (US & Canada)","en",-18000,1256,"JacquieLaRocque",-75.6971931,45.4215296
"RT @imaginator1dx: Today, on #HumanRightsDay I'm joining @together1heart in their fight to end slavery, join us tonight <U+2764><U+FE0F> https://t.co/PaG<U+0085>",31,FALSE,FALSE,807675213060116480,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 19:55:51 +0000 2016",NA,NA,"en",24,FALSE,"Germany :)",2755599432,"Danny/18 ~ Music is life <U+2764><U+FE0F> Just trying to get a follow from my favs",TRUE,"Fri Aug 22 16:51:15 +0000 2014",145761,1688,131132,FALSE,NA,"Danjana <U+2661>","London","de",0,171,"DannyJoline",10.451526,51.165691
"Help stop the Site C dam Canada https://t.co/sRHLP3AmYU #HumanRightsDay #Write4Rights cc @JustinTrudeau #Canada",0,FALSE,FALSE,807675219380989952,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Dec 10 19:55:52 +0000 2016",NA,NA,"en",179,FALSE,"Frysl<e2>n   @0512",23813725,"Human Rights & News /Tweets on personal note/ Politics/Literature/ Music/ Photography & other:Linkse Hobby<U+0092>s/ I mostly (Un)Follow back/ Dutch/English,#FreeRaif",TRUE,"Wed Mar 11 19:32:39 +0000 2009",42077,4831,26691,FALSE,"http://bit.ly/1InOGAB","Adriaan Hofstra  <U+00A9>","Europe/Amsterdam","nl",3600,5284,"adhofstra",NA,NA
"RT @lolenita10: I pray for all leaders of the world- no matter how old- to reflect and advocate for ALL human rights 
#HumanRightsDay",1,FALSE,FALSE,807675225831636992,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 19:55:54 +0000 2016",NA,NA,"en",72,FALSE,"1/2 dolan sunshines<U+2741>",358954127,"a human full of dreams | ig: http://in.outer.space",TRUE,"Sat Aug 20 19:47:44 +0000 2011",79075,7534,354,FALSE,NA,"daniela","Monterrey","es",-21600,5901,"dlovestroye",NA,NA
"RT @ColeLedford11: Love is a human right, not a political statement. <U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B2><U+009B><ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BD><ed><U+00B2><U+0099><ed><U+00A0><U+00BD><ed><U+00B2><U+009C>#HumanRightsDay",12,FALSE,FALSE,807675227278864384,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 19:55:54 +0000 2016",NA,NA,"en",35,FALSE,"San Antonio",29413473,"Combat Army Veteran, Starbucks Barista,hair stylist, aspiring actor and model. http://www.facebook.com/christian.leo69",TRUE,"Tue Apr 07 08:57:18 +0000 2009",10823,1093,37360,FALSE,"http://youtube.com/greattattoos","Leo Talbert","Central Time (US & Canada)","en",-21600,3531,"lovisagmble",-98.4936282,29.4241219
"RT @HaikuVikingGal: Today is #HumanRightsDay - or as @KellieLeitch likes to call it, Lock Up Anyone Who Isn't Conservative Day.",25,FALSE,FALSE,807675232278478848,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Sat Dec 10 19:55:55 +0000 2016",NA,NA,"en",134,FALSE,"Toronto, Ontario",360129829,"#cdnpoli #Gaza freedom of speech is your right. #Uptherebels #NoDapl #MMIW",TRUE,"Mon Aug 22 18:46:41 +0000 2011",63950,1946,10897,FALSE,NA,"nobody","Quito","en",-18000,1985,"rkn429",-79.3831843,43.653226
"RT @mymymyatl: It's so #MODERN to wear #VINTAGE - Shop online today! @ https://t.co/sUNL4TgEzo <U+0085> #SantaCon  #HumanRightsDay<U+0085>",1,FALSE,FALSE,807675232274235392,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 19:55:55 +0000 2016",NA,NA,"en",1927,FALSE,"London, United Kingdom",3069982984,"ITSY NAILS LONDON sells Quality Gel effect nail polish with Quality ingredients. Non Toxic. 5Free Cruelty Free. PLEASE LIKE US ON FACEBOOK",FALSE,"Wed Mar 04 13:43:40 +0000 2015",141760,6806,32748,FALSE,"http://www.itsynailslondn.com","ITSY NAILS LONDON","Pacific Time (US & Canada)","en",-28800,3422,"itsynailsuk",-0.1277583,51.5073509
"Today being a #HumanRightsDay we have to 2work harder so as citizens attain the highest standards of health care. @medsar_rwanda @RBCRwanda",0,FALSE,FALSE,807675237529743360,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 19:55:57 +0000 2016",NA,NA,"en",22,FALSE,"Rwanda",421398348,"Country Director-Never Again Rwanda|Public Health Expert |Social Justice Activist |Chairperson African Democracy Forum |All opinions are solely mine.",FALSE,"Fri Nov 25 22:07:52 +0000 2011",3271,1337,832,FALSE,"http://www.ryarasa.org","Joseph R.Nkurunziza",NA,"en",NA,261,"ryarasa",29.873888,-1.940278
"RT @AmericanIndian8: #HumanRightsDay #INDIGENOUS #TAIRP https://t.co/4Pl7qt4C1U",58,FALSE,FALSE,807675240335757312,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sat Dec 10 19:55:57 +0000 2016",NA,NA,"und",10,FALSE,"Austin, TX",759405498953142272,"LuciferIsPrinceOfTheAirAndTheKingsOfTheEarthBowDownToHimForNow-ButTheBattleIsAlreadyWon-YeshuaIsBeginningAndEnd-EveryKneeWillBowToHim",FALSE,"Sat Jul 30 15:09:14 +0000 2016",2104,124,2659,FALSE,NA,"Christine in Christ","Pacific Time (US & Canada)","en",-28800,165,"ChristineLMM",-97.7430608,30.267153
"RT @Rasa171a: Children of #Yemen are being exterminated by the US-Saudi coalition #HumanRightsDay https://t.co/FDOiylwNim <U+0085>",5,FALSE,FALSE,807675242013462528,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sat Dec 10 19:55:58 +0000 2016",NA,NA,"en",33,FALSE,"Yemen<U+2764><U+2B50><U+062A><U+063A><U+0631><U+064A><U+062F><U+0627><U+062A><U+064A> <U+0628><U+0627><U+0644><U+0645><U+0641><U+0636><U+0644><U+0647> <U+2B50><U+2764>",740682646968250368,"<U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+200F><U+0628><U+062A><U+0627><U+0631><U+064A><U+062E><U+064A> <U+0627><U+0641><U+062A><U+062E><U+0631> , <U+200F><U+0644><U+0627><U+0646><U+064A> <U+064A><U+0645><U+0627><U+0646><U+064A> <U+0633><U+0627><U+0646><U+062A><U+0635><U+0631> 
<U+0634><U+0631><U+064A><U+0639><U+0647> <U+0648><U+0642><U+0627><U+0646><U+0648><U+0646> ( <U+0644><U+064A><U+0633><U+0627><U+0646><U+0633> )
<U+062A><U+063A><U+0631><U+064A><U+062F><U+0627><U+062A><U+064A> <U+0641><U+064A> <U+0627><U+0644><U+0627><U+0639><U+062C><U+0627><U+0628><U+0627><U+062A> <U+0642><U+0645> <U+0628><U+062A><U+062D><U+062F><U+064A><U+062B><U+0647><U+0627>",FALSE,"Wed Jun 08 23:11:19 +0000 2016",26946,1768,13504,FALSE,"http://yemenwar.info","<U+0623><U+0631><U+0641><U+0639> <U+0631><U+0622><U+0633><U+0643>,,<U+0623><U+0646><U+062A> <U+064A><U+0645><U+0627><U+0646><U+064A>",NA,"ar",NA,266,"aoUa3wiYVlSCWa2",NA,NA
